    molid1      molid2     ss1     ss2   sim12   Sscore
      1398    240774  41.329  98.157  27.563  0.2463
      1398   2420781  41.329 101.087  28.828  0.2538
      1398   3115579  41.329  98.337  32.221  0.2999
      1398   3289645  41.329  94.007  27.908  0.2598
      1398   3289655  41.329  98.267  28.373  0.2551
      1398    395933  41.329  98.417  27.667  0.2469
      1398        54  41.329  95.847  32.751  0.3136
      1398    555146  41.329 105.127  31.332  0.2722
      1398    596622  41.329 108.337  31.114  0.2624
      1398    598730  41.329 121.597  30.199  0.2275
      1398    599134  41.329 120.327  27.803  0.2077
      1398   1258223  41.329 101.387  30.786  0.2750
      1398    238717  41.329 102.127  26.452  0.2261
      1398    239917  41.329 102.347  27.558  0.2373
      1398    240995  41.329 102.087  27.472  0.2369
      1398   3289649  41.329 100.377  27.188  0.2374
      1398   3321788  41.329 104.757  31.653  0.2766
      1398   3321789  41.329 104.757  33.057  0.2925
      1398   3590084  41.329  97.467  27.868  0.2512
      1398   3622097  41.329 105.187  24.843  0.2042
      1398    426317  41.329  98.687  25.906  0.2270
      1398    597900  41.329 129.027  29.223  0.2071
      1398    597909  41.329 124.607  27.382  0.1976
      1398    604525  41.329 123.667  27.745  0.2021
      1398       716  41.329 105.817  25.520  0.2098
      1398    184073  41.329 104.757  30.549  0.2644
      1398   2031737  41.329 112.727  31.095  0.2529
      1398    238718  41.329 106.057  26.353  0.2177
      1398   3115578  41.329 110.477  30.764  0.2542
      1398   3115581  41.329 112.067  31.133  0.2546
      1398    393492  41.329 106.337  29.264  0.2472
      1398    394080  41.329 106.597  29.286  0.2468
      1398    394110  41.329 108.277  27.292  0.2231
      1398    418854  41.329 106.657  31.211  0.2673
      1398    598949  41.329 133.747  28.630  0.1955
      1398    600986  41.329 128.417  27.263  0.1913
      1398    600987  41.329 127.007  27.325  0.1938
      1398    603485  41.329 127.007  28.062  0.2001
      1398    605127  41.329 133.087  28.994  0.1994
      1398    238915  41.329 112.207  27.182  0.2151
      1398    239700  41.329 110.307  28.227  0.2287
      1398   3589577  41.329 106.027  26.511  0.2194
      1398   3590080  41.329 103.397  27.657  0.2362
      1398   3590081  41.329 103.397  26.539  0.2246
      1398    379450  41.329 123.097  26.276  0.1902
      1398    482496  41.329 104.857  30.908  0.2681
      1398    515472  41.329 112.937  32.253  0.2643
      1398    516088  41.329 107.277  32.406  0.2789
      1398    596824  41.329 121.117  30.942  0.2353
      1398      1112  41.329 113.117  29.473  0.2358
      1398    201788  41.329 117.847  29.957  0.2318
      1398    238917  41.329 116.457  28.687  0.2222
      1398    240996  41.329 114.587  27.701  0.2160
      1398    268371  41.329 114.847  28.058  0.2190
      1398    328866  41.329 119.817  30.682  0.2352
      1398   3590077  41.329 106.737  27.406  0.2271
      1398   3622099  41.329 117.167  24.646  0.1841
      1398    598105  41.329 141.297  29.405  0.1919
      1398    599282  41.329 125.977  30.657  0.2244
      1398    603872  41.329 140.827  31.008  0.2052
      1398       726  41.329 118.397  25.296  0.1882
      1398        85  41.329 121.137  28.962  0.2169
      1398   1632174  41.329 118.417  29.964  0.2309
      1398    194206  41.329 119.677  27.905  0.2097
      1398    196169  41.329 120.167  27.900  0.2088
      1398    199824  41.329 131.037  27.514  0.1899
      1398   3115582  41.329 120.557  30.728  0.2343
      1398    370128  41.329 120.167  27.895  0.2088
      1398    372453  41.329 119.677  27.899  0.2096
      1398    398813  41.329 118.557  26.880  0.2021
      1398    605339  41.329 145.597  29.287  0.1858
      1398    605354  41.329 141.477  28.279  0.1830
      1398   1632158  41.329 121.737  29.844  0.2240
      1398   1765683  41.329 128.957  33.096  0.2412
      1398   1765684  41.329 128.957  31.005  0.2226
      1398    195927  41.329 123.967  30.434  0.2257
      1398    196370  41.329 123.967  28.797  0.2110
      1398    197796  41.329 123.187  27.986  0.2050
      1398    238916  41.329 124.707  27.694  0.2002
      1398    282116  41.329 127.517  30.760  0.2228
      1398    599135  41.329 144.407  28.180  0.1789
      1398    599487  41.329 133.287  30.150  0.2087
      1398    212912  41.329 138.907  26.294  0.1708
      1398    419505  41.329 128.567  26.535  0.1851
      1398    196598  41.329 131.707  28.245  0.1951
      1398    213336  41.329 143.697  27.635  0.1756
      1398    213424  41.329 143.697  27.404  0.1739
      1398   2323582  41.329 141.587  29.883  0.1953
      1398    300780  41.329 132.577  26.621  0.1807
      1398    378669  41.329 143.697  26.225  0.1651
      1398    209497  41.329 141.167  29.740  0.1947
      1398    197408  41.329 141.446  29.874  0.1954
      1398    213834  41.329 155.246  25.995  0.1524
      1398    378825  41.329 140.986  29.716  0.1947
      1398    425069  41.329 151.876  28.301  0.1716
      1398     15928  41.329 146.536  30.583  0.1944
      1398    213492  41.329 157.406  27.107  0.1579
      1398    459350  41.329 142.276  27.953  0.1796
      1398    459373  41.329 142.636  27.288  0.1742
      1398    517407  41.329 142.636  28.104  0.1803
      1398    460402  41.329 147.246  28.583  0.1786
      1398    517244  41.329 153.966  27.231  0.1620
      1398    457957  41.329 149.896  28.731  0.1768
      1398    464811  41.329 155.986  27.056  0.1589
      1398   3577342  41.329 147.096  30.762  0.1951
      1398   3577343  41.329 147.096  30.762  0.1951
      1398   3577345  41.329 163.706  28.870  0.1639
      1398   3577346  41.329 163.706  28.870  0.1639
      1398   3577344  41.329 173.535  28.426  0.1525
      1398    455288  41.329 187.005  28.191  0.1409
   2030634   2436555  40.119  42.199  22.743  0.3817
   2030634    380124  40.119  41.069  24.739  0.4383
   2030634    201086  40.119  45.139  26.426  0.4492
   2030634     30713  40.119  49.749  25.406  0.3941
   2030634    381102  40.119  44.879  26.490  0.4528
   2030634   1794855  40.119  49.839  28.766  0.4701
   2030634    201444  40.119  44.889  21.468  0.3379
   2030634    432579  40.119  62.798  24.848  0.3183
   2030634    201575  40.119  51.718  22.632  0.3270
   2030634    440390  40.119  50.298  22.801  0.3372
   2030634   1672288  40.119  58.838  26.698  0.3695
   2030634    345349  40.119  74.778  29.352  0.3431
   2030634    379673  40.119  69.558  31.331  0.3999
   2030634     50498  40.119  69.898  26.736  0.3210
   2030634   1829958  40.119  74.368  26.316  0.2985
   2030634   1829959  40.119  73.828  26.616  0.3048
   2030634   1829961  40.119  74.368  26.316  0.2985
   2030634    201093  40.119  68.338  30.215  0.3862
   2030634    201561  40.119  73.178  31.965  0.3930
   2030634    229429  40.119  62.368  27.526  0.3672
   2030634   2420769  40.119  65.628  31.385  0.4221
   2030634    554303  40.119  80.868  26.240  0.2769
   2030634    557171  40.119  80.868  26.240  0.2769
   2030634    186720  40.119  65.508  26.612  0.3368
   2030634    201483  40.119  72.788  30.611  0.3720
   2030634    201525  40.119  72.378  30.371  0.3698
   2030634     24077  40.119  78.908  29.558  0.3304
   2030634   2420770  40.119  70.068  31.265  0.3962
   2030634   2420771  40.119  70.068  31.265  0.3962
   2030634   2420774  40.119  70.068  31.315  0.3970
   2030634   2420775  40.119  69.558  31.265  0.3987
   2030634   2420776  40.119  69.558  31.265  0.3987
   2030634   2420778  40.119  69.558  31.293  0.3992
   2030634    286080  40.119  73.188  29.639  0.3542
   2030634   3115585  40.119  70.038  25.657  0.3036
   2030634    535374  40.119  85.188  27.278  0.2783
   2030634    556194  40.119  84.738  26.120  0.2645
   2030634    557582  40.119  85.188  27.278  0.2783
   2030634    557781  40.119  84.778  26.120  0.2644
   2030634       589  40.119  66.608  27.797  0.3522
   2030634    593626  40.119  78.458  28.540  0.3170
   2030634    593897  40.119  77.738  28.270  0.3156
   2030634   1077189  40.119  92.068  27.213  0.2592
   2030634    201170  40.119  76.618  30.251  0.3498
   2030634    134807  40.119  78.198  28.472  0.3169
   2030634   1814790  40.119  83.508  31.487  0.3417
   2030634    201142  40.119  75.608  31.227  0.3695
   2030634    201739  40.119  91.528  27.144  0.2597
   2030634    203689  40.119  77.018  30.251  0.3482
   2030634    217299  40.119  83.008  25.730  0.2642
   2030634   2391541  40.119  74.708  26.268  0.2966
   2030634   2420772  40.119  74.408  31.145  0.3735
   2030634   2420777  40.119  73.898  31.145  0.3758
   2030634    382010  40.119  76.638  30.251  0.3497
   2030634    396950  40.119  75.698  28.827  0.3314
   2030634    534478  40.119  90.008  27.974  0.2739
   2030634    553690  40.119  90.008  27.974  0.2739
   2030634    557782  40.119  89.118  27.158  0.2661
   2030634    558364  40.119  89.078  27.158  0.2662
   2030634    593395  40.119  82.178  28.420  0.3027
   2030634    594557  40.119  81.958  28.428  0.3036
   2030634    594798  40.119  76.778  31.520  0.3692
   2030634    595720  40.119  76.398  30.274  0.3510
   2030634    596179  40.119  76.648  30.340  0.3511
   2030634    596448  40.119  81.428  28.149  0.3014
   2030634   1086789  40.119  96.048  27.820  0.2568
   2030634   1086790  40.119  96.198  27.890  0.2572
   2030634   1088073  40.119  90.338  29.001  0.2858
   2030634   1202298  40.119  81.098  30.131  0.3308
   2030634   1643901  40.119 100.378  28.812  0.2580
   2030634    184050  40.119  80.028  28.983  0.3179
   2030634    203047  40.119  81.098  30.131  0.3308
   2030634    203637  40.119  81.408  30.128  0.3296
   2030634    204098  40.119  81.098  30.220  0.3321
   2030634     21731  40.119  87.818  22.994  0.2191
   2030634    231070  40.119  80.048  30.814  0.3449
   2030634   2420773  40.119  77.358  31.108  0.3602
   2030634   2420780  40.119  78.128  32.376  0.3770
   2030634   2420893  40.119  78.128  33.451  0.3945
   2030634   2432043  40.119 101.158  28.139  0.2487
   2030634   3115574  40.119  82.098  28.352  0.3021
   2030634   3115575  40.119  82.248  28.352  0.3016
   2030634    379662  40.119  80.958  30.136  0.3314
   2030634    380330  40.119  80.338  30.132  0.3336
   2030634    380464  40.119  81.498  30.131  0.3294
   2030634    381936  40.119  80.878  30.131  0.3316
   2030634    381946  40.119  80.378  30.132  0.3334
   2030634    389356  40.119  80.028  30.814  0.3449
   2030634    394779  40.119  80.068  30.814  0.3448
   2030634    435505  40.119  75.648  32.792  0.3952
   2030634    437888  40.119  87.118  35.811  0.3917
   2030634    540867  40.119  93.958  27.854  0.2622
   2030634    558040  40.119  93.918  27.854  0.2623
   2030634    593394  40.119  80.088  30.152  0.3348
   2030634    594127  40.119  80.478  31.400  0.3520
   2030634    594789  40.119  80.368  30.220  0.3348
   2030634    594799  40.119  80.948  31.670  0.3543
   2030634       629  40.119  80.288  25.599  0.2700
   2030634        71  40.119  80.668  27.503  0.2948
   2030634       908  40.119  80.668  24.914  0.2599
   2030634   1087300  40.119  93.788  29.591  0.2837
   2030634   1087301  40.119  93.978  29.695  0.2844
   2030634   1224527  40.119 108.848  28.640  0.2380
   2030634    184049  40.119  83.768  28.854  0.3036
   2030634    187367  40.119  78.688  32.581  0.3779
   2030634    201288  40.119  94.188  30.188  0.2899
   2030634    201393  40.119  98.788  30.055  0.2761
   2030634    201748  40.119  97.728  30.288  0.2816
   2030634    231374  40.119  83.828  30.694  0.3291
   2030634   2420779  40.119  81.078  32.320  0.3636
   2030634   2420892  40.119  81.078  33.338  0.3795
   2030634   2429890  40.119 106.568  26.287  0.2183
   2030634    276778  40.119  83.788  30.696  0.3293
   2030634    298406  40.119 104.238  29.426  0.2560
   2030634   3104091  40.119  96.468  29.168  0.2715
   2030634   3104092  40.119  95.748  28.905  0.2702
   2030634   3104093  40.119  96.108  29.058  0.2711
   2030634   3217984  40.119  96.468  28.822  0.2675
   2030634    364565  40.119  79.348  33.138  0.3839
   2030634    365697  40.119  79.348  30.553  0.3436
   2030634    378358  40.119  94.358  29.384  0.2796
   2030634    383102  40.119  98.178  30.385  0.2816
   2030634    383451  40.119  86.008  30.011  0.3122
   2030634    389357  40.119  83.768  30.697  0.3294
   2030634    389559  40.119  83.458  31.300  0.3392
   2030634    394777  40.119  90.988  28.911  0.2829
   2030634    397180  40.119  81.578  32.639  0.3665
   2030634    441618  40.119  93.948  29.727  0.2849
   2030634    443843  40.119  90.348  29.539  0.2927
   2030634    534706  40.119  97.748  28.786  0.2639
   2030634    535823  40.119  97.748  28.806  0.2641
   2030634    540613  40.119  97.748  28.786  0.2639
   2030634    540868  40.119  97.748  28.806  0.2641
   2030634    610449  40.119  89.168  30.344  0.3067
   2030634       715  40.119  89.398  28.379  0.2806
   2030634   1258452  40.119  80.168  33.339  0.3834
   2030634   1940415  40.119  82.188  30.152  0.3272
   2030634   1940416  40.119  82.188  28.272  0.3007
   2030634   1940418  40.119  82.188  30.841  0.3372
   2030634   1940419  40.119  82.188  29.121  0.3125
   2030634   1940420  40.119  82.188  29.161  0.3131
   2030634   1949725  40.119 104.107  29.759  0.2600
   2030634   1949726  40.119 104.107  29.759  0.2600
   2030634    201177  40.119  98.178  32.339  0.3052
   2030634    201241  40.119 103.268  30.788  0.2734
   2030634    201334  40.119  96.798  32.716  0.3140
   2030634    201375  40.119  96.788  32.722  0.3141
   2030634    201584  40.119  97.248  32.294  0.3073
   2030634    202924  40.119  88.878  29.891  0.3016
   2030634    203734  40.119  90.058  29.896  0.2981
   2030634    204065  40.119  88.318  29.892  0.3033
   2030634    216258  40.119  97.478  30.229  0.2815
   2030634    216439  40.119  97.438  30.415  0.2839
   2030634   2205836  40.119 108.378  26.281  0.2150
   2030634    231171  40.119  87.218  31.182  0.3243
   2030634   2432062  40.119 111.998  27.246  0.2182
   2030634    245570  40.119  98.328  29.652  0.2725
   2030634    245571  40.119  98.268  29.607  0.2722
   2030634    381912  40.119 102.658  30.786  0.2749
   2030634    382642  40.119 105.638  30.470  0.2643
   2030634    382850  40.119  97.838  30.548  0.2844
   2030634        42  40.119  93.518  29.114  0.2785
   2030634    535151  40.119 101.698  28.666  0.2533
   2030634    535602  40.119 101.738  28.686  0.2535
   2030634    536271  40.119 101.698  28.686  0.2536
   2030634    559164  40.119 101.738  28.666  0.2533
   2030634    591685  40.119 109.037  29.543  0.2470
   2030634    598515  40.119 108.618  29.302  0.2453
   2030634    600083  40.119 109.037  29.306  0.2445
